251.0,227.0,197.0,187.0,158.0,151.0,148.0,150.0,160.0,182.0
253.0,220.0,195.0,187.0,164.0,156.0,154.0,151.0,155.0,141.0
258.0,226.0,192.0,182.0,166.0,157.0,155.0,151.0,153.0,148.0
