x,y
136,0.0009804702270068632
137,0.0010119215880070834
138,0.0010437999990073068
139,0.0010760942990075326
140,0.0011087929960077614
141,0.001141884271007993
142,0.0011753559990082274
143,0.0012091957600084645
144,0.0012433908570087038
145,0.0012779283240089455
146,0.0013127949500091895
147,0.0013479772830094358
148,0.001383461653009684
149,0.0014192341840099346
150,0.001455280804010187
151,0.0014915872690104413
152,0.0015281391690106971
153,0.0015649219450109544
154,0.0016019209040112135
155,0.0016391212360114737
156,0.0016765080230117355
157,0.0017140662550119985
158,0.0017517808430122625
159,0.0017896366360125272
160,0.0018276184310127932
161,0.0018657109850130599
162,0.0019038990340133272
163,0.001942167300013595
164,0.0019805005050138637
165,0.002018883386014132
166,0.002057300703014401
167,0.0020957372550146703
168,0.002134177889014939
169,0.0021726075100152085
170,0.002211011098015477
171,0.0022493737120157457
172,0.0022876805040160137
173,0.002325916728016281
174,0.002364067752016548
175,0.0024021190650168147
176,0.00244005628801708
177,0.002477865182017345
178,0.0025155316560176084
179,0.002553041781017871
180,0.0025903817880181326
181,0.002627538087018393
182,0.0026644972650186516
183,0.002701246098018908
184,0.0027377715600191647
185,0.0027740608230194183
186,0.0028101012710196704
187,0.002845880497019921
188,0.0028813863170201693
189,0.002916606774020416
190,0.0029515301350206604
191,0.002986144909020903
192,0.0030204398380211427
193,0.003054403911021381
194,0.003088026366021616
195,0.0031212966890218487
196,0.003154204620022079
197,0.003186740162022307
198,0.0032188935700225322
199,0.003250655371022754
200,0.003282016351022974
201,0.003312967566023191
202,0.0033435003390234045
203,0.0033736062660236154
204,0.0034032772140238227
205,0.003432505321024027
206,0.003461283003024229
207,0.0034896029460244273
208,0.003517458114024622
209,0.003544841744024814
210,0.003571747348025002
211,0.0035981687150251867
212,0.003624099906025369
213,0.0036495352540255464
214,0.0036744693690257215
215,0.003698897130025892
216,0.0037228136870260595
217,0.0037462144580262236
218,0.0037690951310263834
219,0.0037914516600265403
220,0.0038132802590266925
221,0.0038345774100268415
222,0.0038553398520269873
223,0.0038755645810271285
224,0.0038952488510272665
225,0.0039143901680274
226,0.0039329862850275305
227,0.003951035207027657
228,0.00396853518402778
229,0.003985484702027898
230,0.004001882492028013
231,0.004017727518028124
232,0.004033018974028231
233,0.004047756286028334
234,0.004061939104028433
235,0.004075567301028528
236,0.0040886409670286205
237,0.004101160409028708
238,0.004113126142028792
239,0.004124538890028871
240,0.004135399582028947
241,0.00414570934302902
242,0.004155469498029088
243,0.004164681563029153
244,0.004173347237029214
245,0.00418146840902927
246,0.004189047147029323
247,0.004196085691029373
248,0.004202586457029418
249,0.004208552025029459
250,0.004213985142029498
251,0.004218888713029532
252,0.004223265796029563
253,0.00422711960702959
254,0.004230453499029612
255,0.0042332709770296325
256,0.004235575681029649
257,0.004237371385029661
258,0.004238661995029671
259,0.004239451542029676
260,0.0042397441830296775
261,0.0042395441880296765
262,0.004238855947029672
263,0.004237683955029664
264,0.004236032818029652
265,0.004233907242029637
266,0.004231312030029619
267,0.004228252083029598
268,0.004224732390029573
269,0.004220758029029545
270,0.004216334157029515
271,0.00421146601602948
272,0.004206158920029442
273,0.004200418254029403
274,0.004194249473029359
275,0.004187658097029314
276,0.004180649705029265
277,0.004173229936029213
278,0.004165404481029157
279,0.0041571790820291
280,0.00414855952802904
281,0.004139551656028977
282,0.004130161338028911
283,0.0041203944840288425
284,0.0041102570430287715
285,0.0040997549920286985
286,0.004088894335028622
287,0.0040776811030285446
288,0.004066121349028462
289,0.004054221145028379
290,0.004041986578028293
291,0.004029423752028205
292,0.0040165387790281155
293,0.004003337780028023
294,0.003989826880027928
295,0.003976012211027832
296,0.003961899903027733
297,0.003947496082027632
298,0.003932806874027529
299,0.003917838395027425
300,0.003902596754027318
301,0.0038870880450272097
302,0.003871318356027099
303,0.0038552937520269868
304,0.0038390202830268735
305,0.0038225039820267573
306,0.0038057508560266403
307,0.003788766892026521
308,0.003771558048026401
309,0.0037541302610262788
310,0.0037364894330261553
311,0.0037186414370260303
312,0.003700592117025904
313,0.0036823472810257763
314,0.0036639126990256473
315,0.003645294106025517
316,0.0036264972040253854
317,0.0036075276500252525
318,0.0035883910560251184
319,0.0035690930020249837
320,0.0035496390180248475
321,0.0035300345910247105
322,0.003510285158024572
323,0.0034903961190244324
324,0.0034703728180242926
325,0.003450220551024151
326,0.0034299445650240092
327,0.0034095500600238664
328,0.003389042177023723
329,0.0033684260080235786
330,0.003347706596023434
331,0.0033268889250232885
332,0.0033059779220231417
333,0.0032849784660229945
334,0.003263895375022847
335,0.0032427334100226988
336,0.0032214972750225506
337,0.0032001916220224013
338,0.0031788210400222516
339,0.0031573900550221014
340,0.003135903143021951
341,0.0031143647170218
342,0.0030927791310216496
343,0.003071150670021498
344,0.003049483577021346
345,0.0030277820200211945
346,0.003006050109021042
347,0.00298429189702089
348,0.0029625113760207377
349,0.0029407124720205844
350,0.002918899048020432
351,0.0028970749180202795
352,0.002875243826020127
353,0.0028534094500199734
354,0.002831575415019821
355,0.0028097452870196682
356,0.002787922561019515
357,0.0027661106710193625
358,0.00274431300501921
359,0.002722532876019058
360,0.0027007735350189055
361,0.002679038183018753
362,0.002657329957018601
363,0.0026356519300184495
364,0.002614007108018298
365,0.0025923984620181465
366,0.0025708288820179954
367,0.002549301201017845
368,0.002527818200017695
369,0.0025063826040175445
370,0.002484997071017395
371,0.002463664196017246
372,0.0024423865400170965
373,0.0024211665870169483
374,0.0024000067660168
375,0.002378909455016652
376,0.002357876981016505
377,0.0023369116050163583
378,0.0023160155280162117
379,0.002295190922016066
380,0.002274439883015921
381,0.0022537644520157765
382,0.002233166630015632
383,0.0022126483630154885
384,0.0021922115370153453
385,0.0021718579820152032
386,0.002151589503015061
387,0.0021314078270149197
388,0.002111314637014779
389,0.002091311576014639
390,0.0020714002360144998
391,0.002051582151014361
392,0.002031858803014223
393,0.0020122316580140852
394,0.0019927021030139488
395,0.001973271483013813
396,0.0019539411090136773
397,0.0019347122480135432
398,0.001915586111013409
399,0.0018965638560132759
400,0.0018776466360131434
401,0.0018588355270130117
402,0.0018401315640128807
403,0.0018215357540127507
404,0.001803049066012621
405,0.0017846724140124926
406,0.0017664066640123645
407,0.0017482526840122375
408,0.0017302112620121114
409,0.0017122831560119859
410,0.0016944690990118613
411,0.0016767697870117375
412,0.0016591858680116143
413,0.0016417179400114918
414,0.0016243666170113705
415,0.0016071324320112497
416,0.00159001588901113
417,0.0015730174750110113
418,0.001556137646010893
419,0.0015393768070107758
420,0.001522735323010659
421,0.0015062135780105435
422,0.0014898118780104289
423,0.0014735305010103146
424,0.0014573697190102014
425,0.0014413297720100892
426,0.001425410853009978
427,0.0014096131170098674
428,0.0013939367510097576
429,0.0013783818580096485
430,0.0013629485190095408
431,0.0013476368170094333
432,0.0013324468010093272
433,0.0013173784840092215
434,0.001302431834009117
435,0.0012876068680090134
436,0.00127290351100891
437,0.0012583216750088084
438,0.001243861277008707
439,0.0012295222060086065
440,0.001215304313008507
441,0.0012012074110084082
442,0.0011872313650083106
443,0.0011733759550082135
444,0.0011596409430081175
445,0.0011460261040080223
446,0.0011325311950079278
447,0.001119155925007834
448,0.0011058999750077412
449,0.0010927630880076494
450,0.0010797449120075581
451,0.0010668450900074677
452,0.0010540632780073785
453,0.0010413991140072896
454,0.0010288521990072018
455,0.001016422096007115
456,0.0010041084490070287
457,0.0009919108010069432
458,0.0009798286870068588
459,0.0009678616690067749
460,0.000956009293006692
461,0.0009442710630066098
462,0.0009326464510065285
463,0.0009211350190064479
464,0.000909736219006368
465,0.0008984495080062891
466,0.0008872743680062109
467,0.0008762102680061334
468,0.0008652566390060568
469,0.0008544128760059809
470,0.0008436784790059057
471,0.0008330528300058315
472,0.0008225353200057578
473,0.0008121253690056848
474,0.0008018223900056127
475,0.0007916257530055414
476,0.0007815347930054707
477,0.0007715489680054008
478,0.0007616676020053316
479,0.0007518900350052632
480,0.0007422156430051955
481,0.0007326437970051284
482,0.0007231738200050621
483,0.0007138050050049967
484,0.0007045367760049317
485,0.0006953684190048675
486,0.000686299235004804
487,0.0006773285710047411
488,0.0006684557650046792
489,0.0006596801110046177
490,0.000651000868004557
491,0.000642417444004497
492,0.0006339290950044373
493,0.0006255350970043788
494,0.0006172347770043207
495,0.0006090274570042631
496,0.0006009124110042064
497,0.0005928888740041502
498,0.0005849562500040948
499,0.0005771137770040396
500,0.0005693607140039856
501,0.0005616963800039318
502,0.0005541200920038789
503,0.0005466311110038264
504,0.0005392286600037746
505,0.0005319121480037234
506,0.0005246808020036727
507,0.0005175338770036228
508,0.0005104706930035733
509,0.0005034905670035244
510,0.0004965927570034762
511,0.0004897764820034284
512,0.00048304116400338127
513,0.0004763860310033347
514,0.00046981033600328864
515,0.0004633134070032432
516,0.00045689457200319823
517,0.0004505530920031538
518,0.00044428819100310996
519,0.0004380993090030667
520,0.00043198567900302386
521,0.0004259465620029816
522,0.00041998130000293985
523,0.0004140892360028986
524,0.0004082696440028578
525,0.00040252175100281764
526,0.0003968450280027779
527,0.0003912387160027386
528,0.0003857020890026999
529,0.0003802345090026616
530,0.00037483533900262384
531,0.0003695038680025865
532,0.00036423933500254966
533,0.0003590412450025133
534,0.00035390885000247737
535,0.0003488414400024419
536,0.00034383840500240684
537,0.00033889913100237223
538,0.00033402292600233813
539,0.0003292090420023044
540,0.0003244570230022712
541,0.0003197661380022383
542,0.00031513569600220587
543,0.0003105651130021739
544,0.0003060538080021424
545,0.0003016011040021112
546,0.00029720627600208046
547,0.0002928689060020501
548,0.00028858828200202004
549,0.0002843637340019906
550,0.00028019471100196135
551,0.00027608066100193255
552,0.00027202093300190413
553,0.0002680148160018761
554,0.00026406194100184844
555,0.00026016161300182114
556,0.0002563131870017942
557,0.00025251614400176764
558,0.00024876996600174136
559,0.0002450740250017155
560,0.00024142762900168996
561,0.0002378304590016648
562,0.00023428183800163995
563,0.00023078114700161547
564,0.00022732790000159128
565,0.00022392161200156742
566,0.00022056168500154394
567,0.00021724744200152073
568,0.00021397861600149786
569,0.00021075455000147528
570,0.000207574647001453
571,0.00020443846100143108
572,0.0002013455400014094
573,0.00019829531000138803
574,0.00019528711400136698
575,0.00019232073900134623
576,0.00018939554600132577
577,0.00018651096200130555
578,0.00018366657700128564
579,0.000180861978001266
580,0.00017809661100124668
581,0.0001753698410012276
582,0.00017268150600120876
583,0.00017003098800119022
584,0.0001674177380011719
585,0.00016484138100115387
586,0.0001623015390011361
587,0.00015979768600111858
588,0.0001573292010011013
589,0.00015489597900108425
590,0.00015249741800106746
591,0.00015013299200105092
592,0.0001478023640010346
593,0.0001455051910010185
594,0.0001432409700010027
595,0.00014100909600098704
596,0.00013880951900097164
597,0.00013664165700095647
598,0.0001345050020009415
599,0.0001323992540009268
600,0.00013032410700091228
601,0.00012827907800089792
602,0.00012626357700088386
603,0.00012427761200086993
604,0.00012232061400085624
605,0.00012039209600084274
606,0.00011849179500082944
607,0.00011661943700081634
608,0.00011477456500080342
609,0.0001129565950007907
610,0.00011116559700077816
611,0.00010940101300076579
612,0.00010766237500075364
613,0.00010594945600074164
614,0.00010426201700072983
615,0.00010259961800071818
616,0.00010096168600070672
617,9.934835200069544e-05
618,9.77590640006843e-05
619,9.619337500067334e-05
620,9.465109000066256e-05
621,9.313200700065192e-05
622,9.163569900064144e-05
623,9.016160600063112e-05
624,8.870991400062096e-05
625,8.728008300061096e-05
626,8.58716780006011e-05
627,8.44845420005914e-05
628,8.311850200058182e-05
629,8.177314900057241e-05
630,8.044792600056313e-05
631,7.9143084000554e-05
632,7.7858085000545e-05
633,7.659250800053614e-05
634,7.534623000052743e-05
635,7.411911200051883e-05
636,7.291075700051038e-05
637,7.172060900050204e-05
638,7.054898400049384e-05
639,6.939534700048577e-05
640,6.825928600047782e-05
641,6.714071400046999e-05
642,6.603951900046229e-05
643,6.495532200045468e-05
644,6.38875630004472e-05
645,6.283662100043984e-05
646,6.180196300043261e-05
647,6.0783187000425484e-05
648,5.978023700041846e-05
649,5.879303200041155e-05
650,5.7821202000404746e-05
651,5.686418600039804e-05
652,5.592242800039145e-05
653,5.499539100038496e-05
654,5.408268200037858e-05
655,5.318427400037229e-05
656,5.23001210003661e-05
657,5.142985700036001e-05
658,5.0572917000354004e-05
659,4.97298110003481e-05
660,4.8899996000342295e-05
661,4.808308600033658e-05
662,4.7279086000330954e-05
663,4.648797700032542e-05
664,4.570940000031996e-05
665,4.4942781000314596e-05
666,4.4188700000309315e-05
667,4.344660600030413e-05
668,4.2716114000299003e-05
669,4.199726200029398e-05
670,4.1290060000289025e-05
671,4.0594151000284153e-05
672,3.990895200027936e-05
673,3.9235111000274645e-05
674,3.8572069000270005e-05
675,3.791944100026543e-05
676,3.727729500026094e-05
677,3.664566900025651e-05
678,3.6024210000252166e-05
679,3.541231800024788e-05
680,3.4810717000243676e-05
681,3.421883100023953e-05
682,3.363627700023546e-05
683,3.306315100023144e-05
684,3.2499522000227496e-05
685,3.1945034000223616e-05
686,3.13990710002198e-05
687,3.086243300021603e-05
688,3.033452700021234e-05
689,2.98149650002087e-05
690,2.9303876000205124e-05
691,2.8801354000201607e-05
692,2.8307044000198147e-05
693,2.782030900019474e-05
694,2.7342026000191393e-05
695,2.68715820001881e-05
696,2.640858400018486e-05
697,2.5953194000181673e-05
698,2.550553200017854e-05
699,2.5065237000175454e-05
700,2.463165100017242e-05
701,2.420573200016944e-05
702,2.3786843000166505e-05
703,2.337458600016362e-05
704,2.2969151000160787e-05
705,2.2570686000157994e-05
706,2.217882600015525e-05
707,2.179288600015255e-05
708,2.1413905000149896e-05
709,2.104122400014729e-05
710,2.067443600014472e-05
711,2.0313759000142196e-05
712,1.9959371000139714e-05
713,1.9610896000137278e-05
714,1.926762400013487e-05
715,1.8930679000132514e-05
716,1.8599373000130195e-05
717,1.8273287000127913e-05
718,1.795267300012567e-05
719,1.7637734000123462e-05
720,1.7328086000121298e-05
721,1.702298600011916e-05
722,1.6723648000117065e-05
723,1.6429352000115e-05
724,1.6139669000112976e-05
725,1.5854880000110987e-05
726,1.5575215000109027e-05
727,1.5300280000107104e-05
728,1.5029296000105206e-05
729,1.4763572000103344e-05
730,1.4502353000101515e-05
731,1.4245195000099716e-05
732,1.3992411000097946e-05
733,1.3744259000096209e-05
734,1.3500330000094502e-05
735,1.3259811000092818e-05
736,1.3024103000091167e-05
737,1.2792419000089547e-05
738,1.256429500008795e-05
739,1.2340077000086381e-05
740,1.212005200008484e-05
741,1.1903795000083325e-05
742,1.1690451000081832e-05
743,1.1481527000080369e-05
744,1.1276190000078933e-05
745,1.1073960000077517e-05
746,1.0875216000076125e-05
747,1.0680274000074761e-05
748,1.0488691000073421e-05
749,1.0299570000072096e-05
750,1.0114519000070802e-05
751,9.932667000069528e-06
752,9.753512000068274e-06
753,9.577466000067044e-06
754,9.404873000065833e-06
755,9.235272000064647e-06
756,9.067720000063473e-06
757,8.903936000062326e-06
758,8.7429990000612e-06
759,8.58438700006009e-06
760,8.428546000058999e-06
761,8.27585100005793e-06
762,8.12582000005688e-06
763,7.977457000055842e-06
764,7.832600000054829e-06
765,7.690276000053833e-06
766,7.5499390000528484e-06
767,7.412072000051884e-06
768,7.277078000050939e-06
769,7.14445300005001e-06
770,7.013149000049091e-06
771,6.885123000048195e-06
772,6.759350000047315e-06
773,6.6352560000464465e-06
774,6.513362000045594e-06
775,6.394102000044758e-06
776,6.276949000043938e-06
777,6.160795000043125e-06
778,6.047727000042334e-06
779,5.936660000041556e-06
780,5.826992000040789e-06
781,5.719283000040035e-06
782,5.614000000039298e-06
783,5.510587000038574e-06
784,5.4078800000378545e-06
785,5.308093000037157e-06
786,5.21008300003647e-06
787,5.1132170000357925e-06
788,5.018096000035127e-06
789,4.925218000034476e-06
790,4.834001000033838e-06
791,4.743215000033202e-06
792,4.655213000032586e-06
793,4.568788000031981e-06
794,4.4832750000313824e-06
795,4.3993150000307945e-06
796,4.317442000030222e-06
797,4.23704100002966e-06
798,4.156815000029097e-06
799,4.079264000028554e-06
800,4.003111000028022e-06
801,3.927657000027494e-06
802,3.8535860000269745e-06
803,3.78146700002647e-06
804,3.710652000025974e-06
805,3.6397740000254783e-06
806,3.5714850000250004e-06
807,3.504433000024531e-06
808,3.4378850000240654e-06
809,3.372570000023608e-06
810,3.309091000023163e-06
811,3.246767000022727e-06
812,3.1841570000222886e-06
813,3.124070000021868e-06
814,3.0650780000214557e-06
815,3.0064100000210445e-06
816,2.9488400000206416e-06
817,2.893010000020251e-06
818,2.8382030000198672e-06
819,2.78289900001948e-06
820,2.7300700000191103e-06
821,2.6782110000187475e-06
822,2.6265100000183853e-06
823,2.5757870000180306e-06
824,2.526725000017687e-06
825,2.47856800001735e-06
826,2.429713000017008e-06
827,2.383305000016683e-06
828,2.3377550000163644e-06
829,2.2922080000160454e-06
830,2.2475340000157325e-06
831,2.204457000015431e-06
832,2.162181000015135e-06
833,2.1190140000148327e-06
834,2.078283000014548e-06
835,2.038311000014268e-06
836,1.9981950000139873e-06
837,1.9588610000137117e-06
838,1.9210740000134473e-06
839,1.8839940000131878e-06
840,1.8458390000129208e-06
841,1.8101250000126707e-06
842,1.7750810000124254e-06
843,1.7397580000121782e-06
844,1.705134000011936e-06
845,1.672020000011704e-06
846,1.6395300000114768e-06
847,1.6057870000112403e-06
848,1.5745040000110214e-06
849,1.5438120000108065e-06
850,1.512711000010589e-06
851,1.4822400000103755e-06
852,1.4532520000101727e-06
853,1.4248150000099737e-06
854,1.3949520000097645e-06
855,1.367581000009573e-06
856,1.340731000009385e-06
857,1.3133500000091934e-06
858,1.2865370000090057e-06
859,1.2611920000088283e-06
860,1.2363320000086543e-06
861,1.209875000008469e-06
862,1.1859570000083016e-06
863,1.1624970000081375e-06
864,1.1383900000079688e-06
865,1.1147950000078035e-06
866,1.0926630000076487e-06
867,1.0709600000074966e-06
868,1.0474920000073323e-06
869,1.0266190000071862e-06
870,1.006151000007043e-06
871,9.849240000068943e-07
872,9.64158000006749e-07
873,9.44862000006614e-07
874,9.259420000064816e-07
875,9.050910000063356e-07
876,8.869060000062084e-07
877,8.690760000060835e-07
878,8.503770000059526e-07
879,8.321010000058247e-07
880,8.15304000005707e-07
881,7.988390000055918e-07
882,7.802770000054618e-07
883,7.644620000053513e-07
884,7.489580000052428e-07
885,7.324800000051274e-07
886,7.163870000050147e-07
887,7.017960000049126e-07
888,6.874940000048124e-07
889,6.709310000046965e-07
890,6.572060000046004e-07
891,6.437530000045062e-07
892,6.292210000044046e-07
893,6.150450000043053e-07
894,6.023980000042167e-07
895,5.9000400000413e-07
896,5.751820000040262e-07
897,5.63299000003943e-07
898,5.516560000038615e-07
899,5.388290000037717e-07
900,5.263320000036843e-07
901,5.153990000036077e-07
902,5.046880000035328e-07
903,4.913800000034395e-07
904,4.811220000033678e-07
905,4.710720000032975e-07
906,4.5973900000321813e-07
907,4.4871200000314096e-07
908,4.39291000003075e-07
909,4.300640000030104e-07
910,4.180690000029264e-07
911,4.0924300000286467e-07
912,4.0060000000280424e-07
913,3.90572000002734e-07
914,3.8083200000266583e-07
915,3.7274400000260917e-07
916,3.6482500000255374e-07
917,3.539640000024777e-07
918,3.464040000024248e-07
919,3.3900300000237305e-07
920,3.3011200000231074e-07
921,3.2149500000225044e-07
922,3.145850000022021e-07
923,3.078190000021548e-07
924,2.9793600000208553e-07
925,2.9149300000204045e-07
926,2.851870000019963e-07
927,2.77289000001941e-07
928,2.6965200000188754e-07
929,2.637810000018465e-07
930,2.5803500000180627e-07
931,2.4899000000174294e-07
932,2.4353300000170475e-07
933,2.3819500000166735e-07
934,2.311600000016181e-07
935,2.2437700000157064e-07
936,2.1942500000153598e-07
937,2.1458000000150206e-07
938,2.0624900000144375e-07
939,2.0166500000141163e-07
940,1.9718200000138027e-07
941,1.9089800000133627e-07
942,1.84857000001294e-07
943,1.80718000001265e-07
944,1.766700000012367e-07
945,1.6894500000118263e-07
946,1.6513300000115594e-07
947,1.6140600000112985e-07
948,1.557720000010904e-07
949,1.5037600000105262e-07
950,1.469560000010287e-07
951,1.436140000010053e-07
952,1.3639700000095477e-07
953,1.3327200000093288e-07
954,1.3021700000091152e-07
955,1.25143000000876e-07
956,1.2030500000084213e-07
957,1.1752500000082267e-07
958,1.1480800000080365e-07
959,1.0801600000075612e-07
960,1.0549800000073848e-07
961,1.0303900000072128e-07
962,9.844900000068915e-08
963,9.409400000065864e-08
964,9.188100000064316e-08
965,8.972000000062803e-08
966,8.327400000058293e-08
967,8.129900000056908e-08
968,7.937100000055559e-08
969,7.519600000052637e-08
970,7.125500000049878e-08
971,6.955000000048686e-08
972,6.788500000047519e-08
973,6.171800000043202e-08
974,6.022600000042158e-08
975,5.87710000004114e-08
976,5.4950000000384645e-08
977,5.1367000000359565e-08
978,5.01140000003508e-08
979,4.8890000000342224e-08
980,4.294200000030059e-08
981,4.1885000000293193e-08
982,4.085200000028596e-08
983,3.733400000026133e-08
984,3.4055000000238376e-08
985,3.3207000000232445e-08
986,3.2380000000226663e-08
987,2.6598000000186186e-08
988,2.5928000000181492e-08
989,2.527700000017694e-08
990,2.2012000000154083e-08
991,1.8992000000132947e-08
992,1.8509000000129563e-08
993,1.8038000000126263e-08
994,1.2374000000086618e-08
995,1.2055000000084385e-08
996,1.1746000000082222e-08
997,8.695000000060863e-09
998,5.892000000041245e-09
999,5.739000000040172e-09
1000,5.59000000003913e-09
