340.0
210.0
240.0
400.0
410.0
220.0
320.0
240.0
230.0
400.0
200.0
190.0
910.0
640.0
530.0
730.0
240.0
190.0
410.0
910.0
290.0
380.0
480.0
290.0
350.0
200.0
640.0
210.0
240.0
370.0
360.0
190.0
500.0
370.0
210.0
520.0
290.0
220.0
500.0
210.0
260.0
330.0
410.0
230.0
220.0
330.0
320.0
230.0
370.0
350.0
540.0
200.0
290.0
260.0
240.0
210.0
350.0
400.0
190.0
280.0
270.0
460.0
270.0
190.0
190.0
270.0
350.0
410.0
530.0
390.0
240.0
260.0
280.0
220.0
860.0
210.0
410.0
470.0
390.0
320.0
200.0
240.0
330.0
200.0
290.0
440.0
260.0
240.0
410.0
420.0
210.0
360.0
230.0
490.0
400.0
360.0
390.0
320.0
210.0
280.0
