1290.0
740.0
1510.0
1050.0
740.0
2100.0
220.0
590.0
290.0
260.0
270.0
2330.0
2360.0
290.0
1560.0
3240.0
1040.0
1240.0
270.0
1130.0
790.0
290.0
580.0
2480.0
570.0
2960.0
370.0
1380.0
1050.0
1970.0
1150.0
3560.0
1330.0
740.0
620.0
1320.0
730.0
730.0
1530.0
2520.0
1830.0
220.0
240.0
340.0
1930.0
3430.0
340.0
440.0
430.0
730.0
320.0
670.0
590.0
220.0
210.0
1010.0
830.0
1110.0
260.0
3220.0
2590.0
320.0
400.0
1060.0
210.0
370.0
1180.0
710.0
550.0
1380.0
750.0
570.0
680.0
1320.0
580.0
220.0
3330.0
740.0
3120.0
270.0
940.0
210.0
340.0
3050.0
1440.0
230.0
200.0
460.0
270.0
550.0
200.0
270.0
1190.0
480.0
360.0
1010.0
1420.0
390.0
780.0
1350.0
1860.0
2040.0
400.0
2300.0
530.0
190.0
820.0
700.0
1110.0
320.0
860.0
270.0
320.0
870.0
3430.0
970.0
440.0
2150.0
1760.0
580.0
220.0
430.0
220.0
370.0
600.0
390.0
510.0
1290.0
780.0
1370.0
2940.0
1330.0
1470.0
230.0
2230.0
760.0
780.0
540.0
390.0
1380.0
540.0
490.0
500.0
670.0
440.0
450.0
410.0
880.0
