37.0
44.0
34.0
31.0
32.0
46.0
38.0
30.0
31.0
34.0
38.0
35.0
33.0
71.0
35.0
43.0
34.0
32.0
32.0
39.0
35.0
31.0
42.0
45.0
48.0
34.0
34.0
46.0
35.0
30.0
38.0
41.0
37.0
51.0
34.0
47.0
36.0
36.0
41.0
31.0
31.0
35.0
33.0
54.0
33.0
39.0
36.0
35.0
34.0
30.0
45.0
33.0
30.0
30.0
31.0
30.0
42.0
37.0
30.0
37.0
31.0
123.0
39.0
32.0
35.0
31.0
34.0
44.0
30.0
38.0
31.0
43.0
30.0
38.0
31.0
35.0
40.0
32.0
51.0
72.0
41.0
30.0
37.0
35.0
40.0
45.0
40.0
34.0
49.0
35.0
35.0
47.0
40.0
47.0
31.0
37.0
58.0
43.0
35.0
31.0
50.0
34.0
31.0
44.0
39.0
33.0
64.0
34.0
34.0
39.0
41.0
68.0
37.0
41.0
56.0
30.0
32.0
39.0
41.0
51.0
34.0
37.0
40.0
38.0
33.0
51.0
34.0
41.0
70.0
40.0
45.0
33.0
44.0
79.0
33.0
32.0
31.0
36.0
30.0
32.0
57.0
39.0
31.0
40.0
31.0
129.0
54.0
36.0
34.0
65.0
32.0
33.0
55.0
32.0
57.0
49.0
33.0
31.0
59.0
44.0
53.0
112.0
30.0
87.0
32.0
44.0
121.0
132.0
30.0
32.0
79.0
30.0
31.0
46.0
31.0
30.0
31.0
47.0
32.0
52.0
64.0
47.0
78.0
37.0
101.0
46.0
32.0
37.0
36.0
58.0
44.0
34.0
115.0
38.0
44.0
84.0
33.0
30.0
56.0
43.0
